LANGUAGE,REFERENCE GROUP,REFERENCE ASSOCIATION,REFERENCE WORD,TARGET GROUP,TARGET WORD,COSINE SIMILARITY
de,nouns,masculine,Toaster,genders,Mann,0.006327853072434664
de,nouns,masculine,Mond,genders,Mann,0.2938879132270813
de,nouns,masculine,Besen,genders,Mann,0.06367255747318268
de,nouns,masculine,Wal,genders,Mann,0.14646755158901215
de,nouns,masculine,Löfel,genders,Mann,
de,nouns,masculine,Felsen,genders,Mann,0.16623161733150482
de,nouns,masculine,Regen,genders,Mann,0.11220051348209381
de,nouns,masculine,Schwanz,genders,Mann,0.17998939752578735
de,nouns,masculine,Schmetterling,genders,Mann,0.05330776423215866
de,nouns,masculine,Fisch,genders,Mann,0.17697037756443024
de,nouns,masculine,Stiefel,genders,Mann,0.18134155869483948
de,nouns,masculine,Apfel,genders,Mann,0.17480254173278809
de,nouns,masculine,Frosch,genders,Mann,0.1011696383357048
de,nouns,masculine,Kopfsalat,genders,Mann,
de,nouns,masculine,Schmutz,genders,Mann,0.05738631263375282
de,nouns,masculine,Bürgersteig,genders,Mann,
de,nouns,masculine,Waschlappen,genders,Mann,
de,nouns,masculine,Herd,genders,Mann,0.11677668988704681
de,nouns,masculine,Sand,genders,Mann,0.16162602603435516
de,nouns,masculine,Kasten,genders,Mann,0.08679843693971634
de,nouns,masculine,Sandkasten,genders,Mann,
de,nouns,masculine,Schnee,genders,Mann,0.19315916299819946
de,nouns,masculine,Tisch,genders,Mann,0.18230700492858887
de,nouns,masculine,Pfannkuchen,genders,Mann,0.008987956680357456
de,nouns,masculine,Schlafanzug,genders,Mann,
de,nouns,masculine,Toast,genders,Mann,0.06879643350839615
de,nouns,masculine,Schwamm,genders,Mann,0.06428629904985428
de,nouns,masculine,Käfig,genders,Mann,-0.054727744311094284
de,nouns,masculine,Marienkäfer,genders,Mann,
de,nouns,masculine,Kürbis,genders,Mann,-0.007430423516780138
de,nouns,masculine,Stern,genders,Mann,0.3486298620700836
de,nouns,masculine,Tannenzapfen,genders,Mann,
de,nouns,masculine,Streifen,genders,Mann,0.032682716846466064
de,nouns,masculine,Stuhl,genders,Mann,0.06371115893125534
de,nouns,masculine,Film,genders,Mann,0.42478424310684204
de,nouns,masculine,Flügel,genders,Mann,-0.04376208037137985
de,nouns,masculine,Burger,genders,Mann,0.14268946647644043
de,nouns,masculine,Fingernagel,genders,Mann,
de,nouns,masculine,Kopf,genders,Mann,0.26001307368278503
de,nouns,masculine,Schlüssel,genders,Mann,-0.03664860501885414
de,nouns,masculine,Bauch,genders,Mann,0.08565893769264221
de,nouns,masculine,Toaster,genders,Frau,0.029489681124687195
de,nouns,masculine,Mond,genders,Frau,0.3237086832523346
de,nouns,masculine,Besen,genders,Frau,0.10494379699230194
de,nouns,masculine,Wal,genders,Frau,0.16234126687049866
de,nouns,masculine,Löfel,genders,Frau,
